step,train_loss,eval_loss,lr,gate_fft,gate_mem,time,train_loss
801,13.20772171,,9.67E-05,0.000346,-0.001261,Wed Apr 15 01:09:16 2026,1.650965214
802,12.92392635,,9.67E-05,0.000346,-0.001261,Wed Apr 15 01:09:39 2026,1.615490794
803,13.02009964,,9.67E-05,0.000346,-0.001261,Wed Apr 15 01:10:01 2026,1.627512455
804,12.87509346,,9.67E-05,0.000346,-0.001261,Wed Apr 15 01:10:24 2026,1.609386683
805,12.54130936,,9.67E-05,0.000341,-0.001261,Wed Apr 15 01:10:46 2026,1.56766367
806,12.55654049,,9.67E-05,0.000336,-0.001261,Wed Apr 15 01:11:09 2026,1.569567561
807,12.61565018,,9.67E-05,0.000331,-0.001261,Wed Apr 15 01:11:32 2026,1.576956272
808,12.85463142,,9.66E-05,0.000326,-0.001261,Wed Apr 15 01:11:54 2026,1.606828928
809,12.60011864,,9.66E-05,0.00032,-0.001261,Wed Apr 15 01:12:17 2026,1.57501483
810,12.47074509,,9.66E-05,0.00032,-0.001261,Wed Apr 15 01:12:40 2026,1.558843136
811,12.44579983,,9.66E-05,0.00032,-0.001261,Wed Apr 15 01:13:03 2026,1.555724978
812,13.14460945,,9.66E-05,0.00032,-0.001261,Wed Apr 15 01:13:26 2026,1.643076181
813,11.99040794,,9.66E-05,0.00032,-0.001261,Wed Apr 15 01:13:50 2026,1.498800993
814,12.23944569,,9.66E-05,0.00032,-0.001261,Wed Apr 15 01:14:13 2026,1.529930711
815,12.45536327,,9.66E-05,0.00032,-0.001261,Wed Apr 15 01:14:36 2026,1.556920409
816,12.09635639,,9.65E-05,0.00032,-0.001261,Wed Apr 15 01:15:00 2026,1.512044549
817,12.02096176,,9.65E-05,0.00032,-0.001261,Wed Apr 15 01:15:23 2026,1.50262022
818,11.85805035,,9.65E-05,0.00032,-0.001261,Wed Apr 15 01:15:46 2026,1.482256293
819,13.00534725,,9.65E-05,0.00032,-0.001261,Wed Apr 15 01:16:08 2026,1.625668406
820,12.00896835,,9.65E-05,0.00032,-0.001261,Wed Apr 15 01:16:32 2026,1.501121044
821,12.16893768,,9.65E-05,0.00032,-0.001261,Wed Apr 15 01:16:55 2026,1.52111721
822,12.29503536,,9.65E-05,0.00032,-0.001261,Wed Apr 15 01:17:18 2026,1.53687942
823,12.22914314,,9.65E-05,0.00032,-0.001261,Wed Apr 15 01:17:41 2026,1.528642893
824,11.84893131,,9.65E-05,0.00032,-0.001261,Wed Apr 15 01:18:04 2026,1.481116414
825,11.85464382,,9.64E-05,0.00032,-0.001261,Wed Apr 15 01:18:27 2026,1.481830478
826,12.67505169,,9.64E-05,0.00032,-0.001261,Wed Apr 15 01:19:45 2026,1.584381461
827,12.11046982,,9.64E-05,0.00032,-0.001261,Wed Apr 15 01:20:07 2026,1.513808727
828,12.41810608,,9.64E-05,0.00032,-0.001261,Wed Apr 15 01:20:30 2026,1.55226326
829,12.5046587,,9.64E-05,0.00032,-0.001261,Wed Apr 15 01:20:53 2026,1.563082337
830,11.91769505,,9.64E-05,0.00032,-0.001261,Wed Apr 15 01:21:15 2026,1.489711881
831,12.92727757,,9.64E-05,0.00032,-0.001261,Wed Apr 15 01:21:38 2026,1.615909696
832,13.11635113,,9.64E-05,0.00032,-0.001261,Wed Apr 15 01:22:39 2026,1.639543891
833,12.48687935,,9.63E-05,0.00032,-0.001261,Wed Apr 15 01:23:48 2026,1.560859919
834,11.9753027,,9.63E-05,0.00032,-0.001261,Wed Apr 15 01:24:11 2026,1.496912837
835,13.86066341,,9.63E-05,0.00032,-0.001261,Wed Apr 15 01:24:36 2026,1.732582927
836,12.83051205,,9.63E-05,0.00032,-0.001261,Wed Apr 15 01:24:58 2026,1.603814006
837,12.15684891,,9.63E-05,0.00032,-0.001261,Wed Apr 15 01:25:21 2026,1.519606113
838,12.65190506,,9.63E-05,0.00032,-0.001261,Wed Apr 15 01:25:44 2026,1.581488132
839,12.79665756,,9.63E-05,0.00032,-0.001261,Wed Apr 15 01:26:06 2026,1.599582195
840,12.69295692,,9.63E-05,0.00032,-0.001261,Wed Apr 15 01:26:29 2026,1.586619616
841,12.98719597,,9.62E-05,0.00032,-0.001261,Wed Apr 15 01:26:51 2026,1.623399496
842,12.6911602,,9.62E-05,0.00032,-0.001261,Wed Apr 15 01:27:14 2026,1.586395025
843,12.26294994,,9.62E-05,0.00032,-0.001261,Wed Apr 15 01:27:38 2026,1.532868743
844,12.25321102,,9.62E-05,0.00032,-0.001261,Wed Apr 15 01:28:01 2026,1.531651378
845,12.56790257,,9.62E-05,0.00032,-0.001261,Wed Apr 15 01:28:25 2026,1.570987821
846,12.43927765,,9.62E-05,0.00032,-0.001261,Wed Apr 15 01:28:47 2026,1.554909706
847,12.51495552,,9.62E-05,0.00032,-0.001261,Wed Apr 15 01:29:11 2026,1.56436944
848,11.55627537,,9.62E-05,0.00032,-0.001261,Wed Apr 15 01:29:34 2026,1.444534421
849,12.16604805,,9.61E-05,0.00032,-0.001261,Wed Apr 15 01:29:57 2026,1.520756006
850,12.77570629,,9.61E-05,0.00032,-0.001261,Wed Apr 15 01:30:20 2026,1.596963286
851,12.04828072,,9.61E-05,0.00032,-0.001261,Wed Apr 15 01:30:43 2026,1.506035089
852,12.17613506,,9.61E-05,0.00032,-0.001261,Wed Apr 15 01:31:06 2026,1.522016883
853,11.90197945,,9.61E-05,0.00032,-0.001261,Wed Apr 15 01:31:29 2026,1.487747431
854,11.92663288,,9.61E-05,0.00032,-0.001261,Wed Apr 15 01:31:51 2026,1.49082911
855,11.72218227,,9.61E-05,0.00032,-0.001261,Wed Apr 15 01:32:14 2026,1.465272784
856,11.70006466,,9.61E-05,0.00032,-0.001261,Wed Apr 15 01:33:50 2026,1.462508082
857,11.61567307,,9.60E-05,0.00032,-0.001261,Wed Apr 15 01:34:13 2026,1.451959133
858,11.66604805,,9.60E-05,0.00032,-0.001261,Wed Apr 15 01:34:35 2026,1.458256006
859,11.53792572,,9.60E-05,0.00032,-0.001261,Wed Apr 15 01:34:58 2026,1.442240715
860,12.2453146,,9.60E-05,0.00032,-0.001261,Wed Apr 15 01:35:20 2026,1.530664325
861,12.23074913,,9.60E-05,0.00032,-0.001261,Wed Apr 15 01:35:43 2026,1.528843641
862,11.75927353,,9.60E-05,0.00032,-0.001261,Wed Apr 15 01:36:57 2026,1.469909191
863,11.58088303,,9.60E-05,0.00032,-0.001261,Wed Apr 15 01:37:53 2026,1.447610378
864,11.89748573,,9.59E-05,0.00032,-0.001261,Wed Apr 15 01:38:15 2026,1.487185717
865,11.47153759,,9.59E-05,0.00032,-0.001261,Wed Apr 15 01:38:37 2026,1.433942199
866,11.78082561,,9.59E-05,0.00032,-0.001261,Wed Apr 15 01:39:00 2026,1.472603202
867,12.03012943,,9.59E-05,0.00032,-0.001261,Wed Apr 15 01:39:22 2026,1.503766179
868,11.74229908,,9.59E-05,0.00032,-0.001261,Wed Apr 15 01:39:44 2026,1.467787385
869,11.76180935,,9.59E-05,0.00032,-0.001261,Wed Apr 15 01:40:07 2026,1.470226169
870,11.60822773,,9.59E-05,0.00032,-0.001261,Wed Apr 15 01:40:30 2026,1.451028466
871,12.49830341,,9.59E-05,0.00032,-0.001261,Wed Apr 15 01:40:52 2026,1.562287927
872,11.53896332,,9.58E-05,0.00032,-0.001261,Wed Apr 15 01:41:15 2026,1.442370415
873,11.12486744,,9.58E-05,0.00032,-0.001261,Wed Apr 15 01:41:38 2026,1.39060843
874,11.4880352,,9.58E-05,0.00032,-0.001261,Wed Apr 15 01:42:01 2026,1.4360044
875,11.32027435,,9.58E-05,0.00032,-0.001261,Wed Apr 15 01:42:24 2026,1.415034294
876,11.11065197,,9.58E-05,0.00032,-0.001261,Wed Apr 15 01:42:46 2026,1.388831496
877,11.58620644,,9.58E-05,0.00032,-0.001261,Wed Apr 15 01:43:09 2026,1.448275805
878,11.84162521,,9.58E-05,0.00032,-0.001261,Wed Apr 15 01:43:32 2026,1.480203152
879,11.1631937,,9.57E-05,0.00032,-0.001261,Wed Apr 15 01:43:55 2026,1.395399213
880,11.27193546,,9.57E-05,0.00032,-0.001261,Wed Apr 15 01:44:18 2026,1.408991933
881,11.44277096,,9.57E-05,0.00032,-0.001261,Wed Apr 15 01:44:42 2026,1.43034637
882,10.91916943,,9.57E-05,0.00032,-0.001261,Wed Apr 15 01:45:05 2026,1.364896178
883,11.05497169,,9.57E-05,0.00032,-0.001261,Wed Apr 15 01:45:28 2026,1.381871462
884,11.38090801,,9.57E-05,0.00032,-0.001261,Wed Apr 15 01:45:51 2026,1.422613502
885,10.89114475,,9.57E-05,0.00032,-0.001261,Wed Apr 15 01:46:14 2026,1.361393094
886,11.08670044,,9.57E-05,0.00032,-0.001261,Wed Apr 15 01:46:38 2026,1.385837555
887,11.26968288,,9.56E-05,0.00032,-0.001251,Wed Apr 15 01:47:01 2026,1.408710361
888,11.43497944,,9.56E-05,0.00032,-0.001251,Wed Apr 15 01:47:24 2026,1.42937243
889,11.30086231,,9.56E-05,0.00032,-0.001251,Wed Apr 15 01:47:47 2026,1.412607789
890,10.96544075,,9.56E-05,0.0003,-0.001251,Wed Apr 15 01:48:11 2026,1.370680094
891,11.12437534,,9.56E-05,0.00028,-0.001251,Wed Apr 15 01:48:34 2026,1.390546918
892,11.12624168,,9.56E-05,0.00028,-0.001251,Wed Apr 15 01:49:58 2026,1.39078021
893,11.4137249,,9.56E-05,0.00028,-0.001251,Wed Apr 15 01:50:21 2026,1.426715612
894,11.14106274,,9.55E-05,0.00028,-0.001251,Wed Apr 15 01:50:43 2026,1.392632842
895,11.23970795,,9.55E-05,0.00028,-0.001251,Wed Apr 15 01:51:06 2026,1.404963493
896,11.17334652,,9.55E-05,0.00028,-0.001251,Wed Apr 15 01:51:29 2026,1.396668315
897,10.88606262,,9.55E-05,0.000259,-0.001251,Wed Apr 15 01:51:51 2026,1.360757828
898,10.83522987,,9.55E-05,0.000239,-0.001251,Wed Apr 15 01:52:40 2026,1.354403734
899,10.97411728,,9.55E-05,0.000239,-0.001251,Wed Apr 15 01:54:01 2026,1.37176466
900,11.20462322,,9.55E-05,0.000239,-0.001251,Wed Apr 15 01:54:24 2026,1.400577903
900,,1.381926537,,0.000239,-0.001251,Wed Apr 15 01:54:41 2026,
901,10.93615723,,9.55E-05,0.000239,-0.001251,Wed Apr 15 01:55:09 2026,1.367019653
902,10.86220741,,9.54E-05,0.000239,-0.001251,Wed Apr 15 01:55:31 2026,1.357775927
903,10.84078312,,9.54E-05,0.000239,-0.001251,Wed Apr 15 01:55:54 2026,1.35509789
904,11.50086975,,9.54E-05,0.000239,-0.001251,Wed Apr 15 01:56:16 2026,1.437608719
905,10.45895767,,9.54E-05,0.000239,-0.001251,Wed Apr 15 01:56:39 2026,1.307369709
906,10.62870693,,9.54E-05,0.000239,-0.001251,Wed Apr 15 01:57:02 2026,1.328588367
907,10.78212166,,9.54E-05,0.000239,-0.001251,Wed Apr 15 01:57:24 2026,1.347765207
908,10.52977467,,9.54E-05,0.000239,-0.001251,Wed Apr 15 01:57:47 2026,1.316221833
909,10.48695374,,9.53E-05,0.000239,-0.001251,Wed Apr 15 01:58:10 2026,1.310869217
910,10.34103966,,9.53E-05,0.000239,-0.001251,Wed Apr 15 01:58:34 2026,1.292629957
911,11.49153423,,9.53E-05,0.000239,-0.001251,Wed Apr 15 01:58:57 2026,1.436441779
912,10.50867653,,9.53E-05,0.000239,-0.001251,Wed Apr 15 01:59:19 2026,1.313584566
913,10.68435478,,9.53E-05,0.000239,-0.001251,Wed Apr 15 01:59:43 2026,1.335544348
914,10.57643604,,9.53E-05,0.000239,-0.001251,Wed Apr 15 02:00:05 2026,1.322054505
915,10.43054581,,9.53E-05,0.000239,-0.001251,Wed Apr 15 02:00:28 2026,1.303818226
916,10.33549118,,9.52E-05,0.000239,-0.001251,Wed Apr 15 02:01:47 2026,1.291936398
917,10.08232117,,9.52E-05,0.000239,-0.001251,Wed Apr 15 02:02:10 2026,1.260290146
918,10.75068569,,9.52E-05,0.000239,-0.001251,Wed Apr 15 02:02:33 2026,1.343835711
919,10.64864349,,9.52E-05,0.000239,-0.001251,Wed Apr 15 02:02:55 2026,1.331080437
920,10.23157501,,9.52E-05,0.000239,-0.001251,Wed Apr 15 02:03:18 2026,1.278946877
921,10.39116383,,9.52E-05,0.000239,-0.001251,Wed Apr 15 02:03:41 2026,1.298895478
922,10.37685299,,9.52E-05,0.000239,-0.001251,Wed Apr 15 02:04:50 2026,1.297106624
923,10.82226181,,9.51E-05,0.000239,-0.001251,Wed Apr 15 02:05:51 2026,1.352782726
924,10.83380508,,9.51E-05,0.000239,-0.001251,Wed Apr 15 02:06:13 2026,1.354225636
925,10.71621704,,9.51E-05,0.000239,-0.001241,Wed Apr 15 02:06:35 2026,1.33952713
926,10.02835655,,9.51E-05,0.000239,-0.001241,Wed Apr 15 02:06:58 2026,1.253544569
927,11.47779465,,9.51E-05,0.000239,-0.001241,Wed Apr 15 02:07:23 2026,1.434724331
928,11.01835155,,9.51E-05,0.000239,-0.001241,Wed Apr 15 02:07:45 2026,1.377293944
929,10.36652184,,9.51E-05,0.000239,-0.001241,Wed Apr 15 02:08:08 2026,1.295815229
930,10.47714806,,9.50E-05,0.000219,-0.001241,Wed Apr 15 02:08:30 2026,1.309643507
931,10.64502716,,9.50E-05,0.000219,-0.001241,Wed Apr 15 02:08:53 2026,1.330628395
932,10.97498703,,9.50E-05,0.000219,-0.001241,Wed Apr 15 02:09:15 2026,1.371873379
933,11.08024883,,9.50E-05,0.000219,-0.001241,Wed Apr 15 02:09:38 2026,1.385031104
934,10.67693901,,9.50E-05,0.000198,-0.001241,Wed Apr 15 02:10:01 2026,1.334617376
935,10.37549686,,9.50E-05,0.000198,-0.001241,Wed Apr 15 02:10:23 2026,1.296937108
936,10.54693508,,9.50E-05,0.000198,-0.001241,Wed Apr 15 02:10:46 2026,1.318366885
937,10.69210434,,9.49E-05,0.000198,-0.001241,Wed Apr 15 02:11:08 2026,1.336513042
938,10.51311874,,9.49E-05,0.000198,-0.001241,Wed Apr 15 02:11:31 2026,1.314139843
939,10.68479729,,9.49E-05,0.000198,-0.001241,Wed Apr 15 02:11:53 2026,1.335599661
940,9.98445034,,9.49E-05,0.000198,-0.001241,Wed Apr 15 02:12:16 2026,1.248056293
941,10.45451832,,9.49E-05,0.000188,-0.001241,Wed Apr 15 02:12:39 2026,1.30681479
942,11.07070446,,9.49E-05,0.000188,-0.001241,Wed Apr 15 02:13:01 2026,1.383838058
943,10.3607769,,9.49E-05,0.000188,-0.001241,Wed Apr 15 02:13:24 2026,1.295097113
944,10.54420471,,9.48E-05,0.000188,-0.001241,Wed Apr 15 02:13:46 2026,1.318025589
945,10.35732841,,9.48E-05,0.000188,-0.001241,Wed Apr 15 02:14:09 2026,1.294666052
946,10.33872795,,9.48E-05,0.000188,-0.001241,Wed Apr 15 02:14:32 2026,1.292340994
947,10.16164112,,9.48E-05,0.000188,-0.001241,Wed Apr 15 02:14:54 2026,1.27020514
948,10.18558407,,9.48E-05,0.000188,-0.001241,Wed Apr 15 02:15:17 2026,1.273198009
949,10.05443764,,9.48E-05,0.000188,-0.001241,Wed Apr 15 02:15:39 2026,1.256804705
950,10.16048908,,9.48E-05,0.000188,-0.001241,Wed Apr 15 02:16:02 2026,1.270061135
951,10.09645367,,9.47E-05,0.000188,-0.001241,Wed Apr 15 02:16:24 2026,1.262056708
952,10.67644978,,9.47E-05,0.000188,-0.001241,Wed Apr 15 02:16:47 2026,1.334556222
953,10.57942009,,9.47E-05,0.000188,-0.001241,Wed Apr 15 02:17:10 2026,1.322427511
954,10.1882143,,9.47E-05,0.000188,-0.001241,Wed Apr 15 02:17:32 2026,1.273526788
955,10.07821274,,9.47E-05,0.000188,-0.001241,Wed Apr 15 02:17:55 2026,1.259776592
956,10.34887218,,9.47E-05,0.000188,-0.001241,Wed Apr 15 02:18:17 2026,1.293609023
957,9.99349308,,9.46E-05,0.000188,-0.001241,Wed Apr 15 02:18:41 2026,1.249186635
958,10.2728796,,9.46E-05,0.000188,-0.001241,Wed Apr 15 02:19:05 2026,1.28410995
959,10.5500946,,9.46E-05,0.000188,-0.001241,Wed Apr 15 02:19:27 2026,1.318761826
960,10.20872879,,9.46E-05,0.000188,-0.001241,Wed Apr 15 02:19:53 2026,1.276091099
961,10.23521709,,9.46E-05,0.000188,-0.001241,Wed Apr 15 02:20:21 2026,1.279402137
962,10.11739254,,9.46E-05,0.000188,-0.001241,Wed Apr 15 02:20:49 2026,1.264674067
963,10.94450092,,9.46E-05,0.000188,-0.001241,Wed Apr 15 02:21:23 2026,1.368062615
964,10.08594131,,9.45E-05,0.000188,-0.001241,Wed Apr 15 02:21:53 2026,1.260742664
965,9.726247787,,9.45E-05,0.000188,-0.001241,Wed Apr 15 02:22:23 2026,1.215780973
966,10.02637672,,9.45E-05,0.000188,-0.001241,Wed Apr 15 02:22:50 2026,1.253297091
967,9.937754631,,9.45E-05,0.000188,-0.001241,Wed Apr 15 02:23:17 2026,1.242219329
968,9.771760941,,9.45E-05,0.000188,-0.001241,Wed Apr 15 02:24:45 2026,1.221470118
969,10.17256832,,9.45E-05,0.000188,-0.001241,Wed Apr 15 02:25:29 2026,1.27157104
970,10.43549919,,9.45E-05,0.000188,-0.001241,Wed Apr 15 02:25:57 2026,1.304437399
971,9.878251076,,9.44E-05,0.000188,-0.001241,Wed Apr 15 02:26:22 2026,1.234781384
972,9.91372776,,9.44E-05,0.000188,-0.001241,Wed Apr 15 02:26:45 2026,1.23921597
973,10.12141609,,9.44E-05,0.000188,-0.001241,Wed Apr 15 02:27:08 2026,1.265177011
974,9.649862289,,9.44E-05,0.000188,-0.001241,Wed Apr 15 02:27:30 2026,1.206232786
975,9.741786003,,9.44E-05,0.000188,-0.001241,Wed Apr 15 02:28:53 2026,1.21772325
976,10.12945652,,9.44E-05,0.000188,-0.001241,Wed Apr 15 02:29:35 2026,1.266182065
977,9.708909988,,9.43E-05,0.000188,-0.001241,Wed Apr 15 02:29:57 2026,1.213613749
978,9.816021919,,9.43E-05,0.000188,-0.001241,Wed Apr 15 02:30:20 2026,1.22700274
979,10.01665211,,9.43E-05,0.000188,-0.001241,Wed Apr 15 02:30:42 2026,1.252081513
980,10.31009102,,9.43E-05,0.000188,-0.001241,Wed Apr 15 02:31:06 2026,1.288761377
981,10.1606884,,9.43E-05,0.000188,-0.001241,Wed Apr 15 02:31:28 2026,1.27008605
982,9.805875778,,9.43E-05,0.000188,-0.001241,Wed Apr 15 02:32:38 2026,1.225734472
983,9.895750046,,9.43E-05,0.000188,-0.001241,Wed Apr 15 02:33:00 2026,1.236968756
984,9.980560303,,9.42E-05,0.000188,-0.001241,Wed Apr 15 02:33:23 2026,1.247570038
985,10.163867,,9.42E-05,0.000188,-0.001241,Wed Apr 15 02:33:45 2026,1.270483375
986,9.917474747,,9.42E-05,0.000188,-0.001241,Wed Apr 15 02:34:08 2026,1.239684343
987,10.06385517,,9.42E-05,0.000188,-0.001241,Wed Apr 15 02:34:31 2026,1.257981896
988,10.02813721,,9.42E-05,0.000188,-0.001241,Wed Apr 15 02:35:14 2026,1.253517151
989,9.746689796,,9.42E-05,0.000188,-0.001241,Wed Apr 15 02:35:37 2026,1.218336225
990,9.72132206,,9.41E-05,0.000188,-0.001241,Wed Apr 15 02:36:00 2026,1.215165257
991,9.884366035,,9.41E-05,0.000188,-0.001241,Wed Apr 15 02:36:23 2026,1.235545754
992,10.00721836,,9.41E-05,0.000188,-0.001241,Wed Apr 15 02:36:46 2026,1.250902295
993,9.779335022,,9.41E-05,0.000188,-0.001241,Wed Apr 15 02:37:09 2026,1.222416878
994,9.726770401,,9.41E-05,0.000188,-0.001241,Wed Apr 15 02:37:32 2026,1.2158463
995,9.736984253,,9.41E-05,0.000188,-0.001241,Wed Apr 15 02:37:55 2026,1.217123032
996,10.34228325,,9.41E-05,0.000188,-0.001241,Wed Apr 15 02:38:18 2026,1.292785406
997,9.406352997,,9.40E-05,0.000183,-0.001241,Wed Apr 15 02:38:43 2026,1.175794125
998,9.638019562,,9.40E-05,0.000178,-0.001241,Wed Apr 15 02:39:10 2026,1.204752445
999,9.692640305,,9.40E-05,0.000173,-0.001241,Wed Apr 15 02:39:39 2026,1.211580038
1000,9.471757889,,9.40E-05,0.000168,-0.001241,Wed Apr 15 02:40:08 2026,1.183969736
1000,,1.233034849,,0.000168,-0.001241,Wed Apr 15 02:40:31 2026,
1001,9.477872849,,9.40E-05,0.000168,-0.001241,Wed Apr 15 02:41:55 2026,1.184734106
1002,9.296387672,,9.40E-05,0.000168,-0.001241,Wed Apr 15 02:43:26 2026,1.162048459
1003,10.4189806,,9.39E-05,0.000168,-0.001241,Wed Apr 15 02:44:32 2026,1.302372575
1004,9.471076965,,9.39E-05,0.000168,-0.001241,Wed Apr 15 02:44:57 2026,1.183884621
1005,9.638293266,,9.39E-05,0.000168,-0.001241,Wed Apr 15 02:45:24 2026,1.204786658
1006,9.524116516,,9.39E-05,0.000148,-0.001241,Wed Apr 15 02:45:50 2026,1.190514565
1007,9.419872284,,9.39E-05,0.000122,-0.001241,Wed Apr 15 02:46:16 2026,1.177484035
1008,9.331814766,,9.39E-05,0.000097,-0.001241,Wed Apr 15 02:46:44 2026,1.166476846
1009,9.117235184,,9.38E-05,0.000071,-0.001241,Wed Apr 15 02:48:08 2026,1.139654398
1010,9.709690094,,9.38E-05,0.000051,-0.001241,Wed Apr 15 02:48:43 2026,1.213711262
1011,9.628385544,,9.38E-05,0.000031,-0.001241,Wed Apr 15 02:49:05 2026,1.203548193
1012,9.265110016,,9.38E-05,0.00001,-0.001241,Wed Apr 15 02:49:27 2026,1.158138752
1013,9.411869049,,9.38E-05,-0.00001,-0.001241,Wed Apr 15 02:49:50 2026,1.176483631
1014,9.377533913,,9.38E-05,-0.000015,-0.001241,Wed Apr 15 02:50:12 2026,1.172191739
1015,9.81710434,,9.38E-05,-0.00002,-0.001241,Wed Apr 15 02:50:35 2026,1.227138042
1016,9.811668396,,9.37E-05,-0.00002,-0.001241,Wed Apr 15 02:50:57 2026,1.226458549
1017,9.717525482,,9.37E-05,-0.00002,-0.001241,Wed Apr 15 02:51:20 2026,1.214690685
1018,9.079170227,,9.37E-05,-0.00002,-0.001241,Wed Apr 15 02:51:43 2026,1.134896278
1019,10.40500832,,9.37E-05,-0.00002,-0.001241,Wed Apr 15 02:52:12 2026,1.30062604
1020,10.04798603,,9.37E-05,-0.00002,-0.001241,Wed Apr 15 02:52:38 2026,1.255998254
1021,9.36101532,,9.37E-05,-0.00002,-0.001241,Wed Apr 15 02:53:05 2026,1.170126915
1022,9.539510727,,9.36E-05,-0.00002,-0.001241,Wed Apr 15 02:53:31 2026,1.192438841
1023,9.66592598,,9.36E-05,-0.000031,-0.001241,Wed Apr 15 02:53:58 2026,1.208240747
1024,9.928437233,,9.36E-05,-0.000031,-0.001241,Wed Apr 15 02:54:24 2026,1.241054654
1025,10.09413147,,9.36E-05,-0.000031,-0.001241,Wed Apr 15 02:54:51 2026,1.261766434
1026,9.678321838,,9.36E-05,-0.000031,-0.001241,Wed Apr 15 02:55:19 2026,1.20979023
1027,9.439926147,,9.36E-05,-0.000031,-0.001241,Wed Apr 15 02:55:47 2026,1.179990768
1028,9.617228508,,9.35E-05,-0.000031,-0.001241,Wed Apr 15 02:56:09 2026,1.202153563
1029,9.769449234,,9.35E-05,-0.000051,-0.001241,Wed Apr 15 02:56:32 2026,1.221181154
1030,9.579687119,,9.35E-05,-0.000051,-0.001241,Wed Apr 15 02:56:54 2026,1.19746089
1031,9.799844742,,9.35E-05,-0.000051,-0.001241,Wed Apr 15 02:57:17 2026,1.224980593
1032,9.075024605,,9.35E-05,-0.000051,-0.001241,Wed Apr 15 02:57:41 2026,1.134378076
1033,9.557183266,,9.35E-05,-0.000051,-0.001241,Wed Apr 15 02:58:04 2026,1.194647908
1034,10.22411633,,9.34E-05,-0.000051,-0.001241,Wed Apr 15 02:58:28 2026,1.278014541
1035,9.447515488,,9.34E-05,-0.000051,-0.001241,Wed Apr 15 02:58:51 2026,1.180939436
1036,9.611713409,,9.34E-05,-0.000051,-0.001241,Wed Apr 15 02:59:13 2026,1.201464176
1037,9.410179138,,9.34E-05,-0.000051,-0.001241,Wed Apr 15 02:59:37 2026,1.176272392
1038,9.39884758,,9.34E-05,-0.000051,-0.001231,Wed Apr 15 03:00:05 2026,1.174855947
1039,9.267331123,,9.34E-05,-0.000071,-0.001231,Wed Apr 15 03:00:31 2026,1.15841639
1040,9.267420769,,9.33E-05,-0.000102,-0.001231,Wed Apr 15 03:00:54 2026,1.158427596
1041,9.160896301,,9.33E-05,-0.000127,-0.001231,Wed Apr 15 03:01:17 2026,1.145112038
1042,9.27319622,,9.33E-05,-0.000153,-0.001221,Wed Apr 15 03:01:41 2026,1.159149528
1043,9.177308083,,9.33E-05,-0.000158,-0.001221,Wed Apr 15 03:02:14 2026,1.14716351
1044,9.738580704,,9.33E-05,-0.000163,-0.001221,Wed Apr 15 03:03:30 2026,1.217322588
1045,9.696455956,,9.33E-05,-0.000163,-0.001221,Wed Apr 15 03:03:53 2026,1.212056994
1046,9.280721664,,9.32E-05,-0.000163,-0.001221,Wed Apr 15 03:04:16 2026,1.160090208
1047,9.181361198,,9.32E-05,-0.000163,-0.001221,Wed Apr 15 03:04:39 2026,1.14767015
1048,9.428547859,,9.32E-05,-0.000163,-0.001221,Wed Apr 15 03:05:02 2026,1.178568482
1049,9.093603134,,9.32E-05,-0.000163,-0.001221,Wed Apr 15 03:05:25 2026,1.136700392
1050,9.427269936,,9.32E-05,-0.000163,-0.001221,Wed Apr 15 03:06:20 2026,1.178408742
1051,9.721868515,,9.32E-05,-0.000163,-0.001221,Wed Apr 15 03:07:32 2026,1.215233564
1052,9.325751305,,9.31E-05,-0.000163,-0.001221,Wed Apr 15 03:07:54 2026,1.165718913
1053,9.363288879,,9.31E-05,-0.000168,-0.001221,Wed Apr 15 03:08:17 2026,1.17041111
1054,9.287606239,,9.31E-05,-0.000173,-0.001221,Wed Apr 15 03:08:41 2026,1.16095078
1055,10.05479717,,9.31E-05,-0.000178,-0.001221,Wed Apr 15 03:09:04 2026,1.256849647
1056,9.242033958,,9.31E-05,-0.000198,-0.001211,Wed Apr 15 03:09:27 2026,1.155254245
1057,8.893258095,,9.31E-05,-0.000224,-0.001211,Wed Apr 15 03:09:49 2026,1.111657262
1058,9.20134449,,9.30E-05,-0.000249,-0.001211,Wed Apr 15 03:10:12 2026,1.150168061
1059,9.109342575,,9.30E-05,-0.000275,-0.001211,Wed Apr 15 03:10:34 2026,1.138667822
1060,8.951530457,,9.30E-05,-0.000295,-0.0012,Wed Apr 15 03:10:57 2026,1.118941307
1061,9.414619446,,9.30E-05,-0.000295,-0.0012,Wed Apr 15 03:11:20 2026,1.176827431
1062,9.727935791,,9.30E-05,-0.000295,-0.0012,Wed Apr 15 03:11:43 2026,1.215991974
1063,9.061546326,,9.30E-05,-0.000295,-0.0012,Wed Apr 15 03:12:06 2026,1.132693291
1064,9.107344627,,9.29E-05,-0.000295,-0.0012,Wed Apr 15 03:12:28 2026,1.138418078
1065,9.308099747,,9.29E-05,-0.000295,-0.0012,Wed Apr 15 03:12:52 2026,1.163512468
1066,8.844461441,,9.29E-05,-0.000315,-0.0012,Wed Apr 15 03:13:15 2026,1.10555768
1067,9.009366989,,9.29E-05,-0.000315,-0.0012,Wed Apr 15 03:13:37 2026,1.126170874
1068,9.322935104,,9.29E-05,-0.000315,-0.0012,Wed Apr 15 03:14:01 2026,1.165366888
1069,8.9002285,,9.29E-05,-0.000315,-0.0012,Wed Apr 15 03:14:24 2026,1.112528563
